allergensId,subsetId,allergenType
67928003,387092000,Drug Ingredient
67980007,304275008,Drug Class
67990004,53041004,Food
68077006,87708000,Drug
68329003,767108006,Drug Class
68357005,767403008,Chemical
68379000,68379000,Drug Ingredient
68399006,23295004,Drug Ingredient
68580003,767270007,Drug Class
68669008,372798009,Drug Class
68674000,767407009,Drug Ingredient
68680008,372806008,Drug Class
68699004,372622007,Drug Class
69050006,771384007,Drug Class
69089000,767270007,Drug Class
69136004,26351002,Drug Class
69241001,404642006,Drug Class
69311000,112133008,Drug Class
69522000,263894008,Drug Class
69644000,767178007,Drug
69705000,23295004,Drug Ingredient
69750003,767305000,Environmental
69770009,767270007,Drug Class
69783005,426722004,Drug Class
69899006,404642006,Drug Class
69958001,767403008,Chemical
70001008,767621000,Drug Class
70095009,112133008,Drug Class
70155009,112133008,Drug Class
70203000,103069003,Drug
70400004,112133008,Drug Class
70570002,70570002,Drug Ingredient
70706009,87708000,Drug
70813002,255620007,Food
70832008,112133008,Drug Class
70886000,764146007,Drug Class
70906001,767407009,Drug Ingredient
70961008,70961008,Drug
71043005,372679000,Drug Class
71108007,372679000,Drug Class
71138001,372788003,Drug Class
71159008,304275008,Drug Class
71183000,372665008,Drug Class
71227008,767270007,Drug Class
71250002,373477003,Drug Class
71251003,767362004,Drug Class
71428001,21847005,Drug
71430004,21847005,Drug
71459004,23295004,Drug Ingredient
71463006,71463006,Drug Ingredient
71474002,112133008,Drug Class
71482002,767270007,Drug Class
71533000,404642006,Drug Class
71633006,767403008,Chemical
71669003,767407009,Drug Ingredient
71714008,767178007,Drug
72003002,373477003,Drug Class
72024007,421921003,Drug Class
72164009,103069003,Drug
72179002,72179002,Drug
72309009,87708000,Drug
72469007,372816000,Drug Class
72511004,255620007,Food
72636000,21847005,Drug
72770009,373254001,Drug Class
72773006,387092000,Drug Ingredient
72808007,255637000,Drug Class
72844002,767362004,Drug Class
72857005,372798009,Drug Class
72887004,79522001,Drug Class
72949008,387033008,Drug Ingredient
73029005,23295004,Drug Ingredient
73131003,87708000,Drug
73187006,18220004,Drug Class
73213007,53041004,Food
73246001,763805006,Drug Class
73334003,86922003,Drug Class
73386007,79522001,Drug Class
73393006,21847005,Drug
73421003,53041004,Food
73444000,300961004,Drug Class
73461002,23295004,Drug Ingredient
73553009,73553009,Drug Ingredient
73596004,767407009,Drug Ingredient
73680007,21847005,Drug
73743005,21847005,Drug
73827006,35098001,Drug Class
73941001,767178007,Drug
73946006,372622007,Drug Class
74237004,372679000,Drug Class
74242007,255620007,Food
74273006,300961004,Drug Class
74470007,74470007,Drug Class
74554008,426722004,Drug Class
74600002,387075009,Drug
74665005,767108006,Drug Class
74700009,23295004,Drug Ingredient
74713003,767621000,Drug Class
74718007,767513003,Drug Class
74755007,112133008,Drug Class
74889000,112133008,Drug Class
75044009,418497006,Drug Class
75115009,373225007,Drug Class
75175002,21847005,Drug
75268009,767621000,Drug Class
75327003,372622007,Drug Class
75341007,372691009,Drug Class
75359005,373254001,Drug Class
75363003,32824001,Drug Class
75476008,226916002,Food
75561002,32824001,Drug Class
75645006,767621000,Drug Class
75665004,767403008,Chemical
75678004,767164006,Drug Class
75696008,767464004,Drug Class
75842007,767407009,Drug Ingredient
75876003,75876003,Drug
75989008,387033008,Drug Ingredient
76002009,23295004,Drug Ingredient
76004005,76004005,Drug Ingredient
76128005,112133008,Drug Class
76320006,23295004,Drug Ingredient
76506003,23295004,Drug Ingredient
76525000,372622007,Drug Class
76527008,767403008,Chemical
76533004,767407009,Drug Ingredient
76613006,53041004,Food
76617007,767270007,Drug Class
76674005,21847005,Drug
77014007,21847005,Drug
77353007,387050005,Drug Class
77582009,23295004,Drug Ingredient
77594000,53041004,Food
77673009,372622007,Drug Class
77722008,255620007,Food
77764008,372622007,Drug Class
77799007,767108006,Drug Class
77824003,53041004,Food
77934006,767407009,Drug Ingredient
78003007,23295004,Drug Ingredient
78134008,404642006,Drug Class
78263004,112133008,Drug Class
78454003,112133008,Drug Class
78617004,385420005,Drug
78671009,767513003,Drug Class
78708006,767403008,Chemical
78825000,23295004,Drug Ingredient
78903005,387033008,Drug Ingredient
78936006,300961004,Drug Class
78959000,372788003,Drug Class
78966004,79522001,Drug Class
79127004,113361004,Drug
79135001,767621000,Drug Class
79193005,23295004,Drug Ingredient
79209008,766936008,Drug Class
79316006,767407009,Drug Ingredient
79343001,21847005,Drug
79370008,767407009,Drug Ingredient
79380007,304275008,Drug Class
79428004,767108006,Drug Class
79522001,79522001,Drug Class
79549001,418920007,Environmental
79576001,767464004,Drug Class
79937008,767403008,Chemical
79976009,53041004,Food
80164009,767407009,Drug Ingredient
80237000,80237000,Food
80312007,767362004,Drug Class
80393001,18220004,Drug Class
80521007,767362004,Drug Class
80532007,372798009,Drug Class
80605008,86922003,Drug Class
80630006,767403008,Chemical
80743002,255620007,Food
80745009,385420005,Drug
80869002,112133008,Drug Class
80972005,764147003,Drug Class
81017004,123682001,Drug Class
81273003,23295004,Drug Ingredient
81362008,372798009,Drug Class
81365005,767407009,Drug Ingredient
81430009,767464004,Drug Class
81458001,372679000,Drug Class
81461000,23295004,Drug Ingredient
81860007,373227004,Drug Class
81868000,226365003,Drug
81886002,53041004,Food
81948005,767270007,Drug Class
82131004,372798009,Drug Class
82160008,387033008,Drug Ingredient
82216000,404642006,Drug Class
82322007,82322007,Drug Ingredient
82337006,53041004,Food
82450006,21847005,Drug
82566005,255620007,Food
82572005,767407009,Drug Ingredient
82850001,23295004,Drug Ingredient
83024008,21847005,Drug
83051006,372524001,Drug Class
83191007,767407009,Drug Ingredient
83235009,226916002,Food
83237001,767464004,Drug Class
83280005,23295004,Drug Ingredient
83309005,767621000,Drug Class
83423008,426722004,Drug Class
83438009,767178007,Drug
83534009,372679000,Drug Class
83595008,255620007,Food
83596009,767270007,Drug Class
83598005,373288007,Drug Class
83601000,767407009,Drug Ingredient
83704002,372679000,Drug Class
83873000,767403008,Chemical
83882006,21847005,Drug
83933007,373280000,Drug Class
83945003,373280000,Drug Class
83968007,373248002,Drug Class
83981000,428787002,Drug Class
84055008,767164006,Drug Class
84144005,767403008,Chemical
84165004,764147003,Drug Class
84181009,71463006,Drug Ingredient
84191003,767362004,Drug Class
84213009,372664007,Drug Class
84217005,767407009,Drug Ingredient
84361000,23295004,Drug Ingredient
84536004,23295004,Drug Ingredient
84601005,112133008,Drug Class
84818007,304275008,Drug Class
84847000,767362004,Drug Class
84987009,259296007,Drug
85037008,373253007,Drug Class
85267009,85267009,Drug
85433002,35098001,Drug Class
85494006,90618003,Drug Class
85633006,372788003,Drug Class
85668006,39360003,Drug Class
85724000,764146007,Drug Class
85731001,112133008,Drug Class
85737002,372806008,Drug Class
85788004,767407009,Drug Ingredient
85889004,767362004,Drug Class
85899009,85899009,Drug Ingredient
85923001,21847005,Drug
86211008,18220004,Drug Class
86233005,86233005,Food
86257005,373227004,Drug Class
86320002,23295004,Drug Ingredient
86399009,767305000,Environmental
86431009,103069003,Drug
86584005,426722004,Drug Class
86609009,263894008,Drug Class
86659000,767621000,Drug Class
86739005,86739005,Drug Ingredient
86754004,767362004,Drug Class
86865003,767305000,Environmental
86922003,86922003,Drug Class
86928004,767407009,Drug Ingredient
86953001,767513003,Drug Class
86977007,86977007,Drug Class
86988001,32824001,Drug Class
87028007,418497006,Drug Class
87067001,767407009,Drug Ingredient
87090006,372679000,Drug Class
87097009,87097009,Drug Ingredient
87116002,30178006,Drug
87151005,771384007,Drug Class
87283008,372679000,Drug Class
87303007,764147003,Drug Class
87316007,112133008,Drug Class
87337004,767407009,Drug Ingredient
87347001,35098001,Drug Class
87444009,112133008,Drug Class
87445005,426722004,Drug Class
87468001,31539008,Drug Ingredient
87524001,112133008,Drug Class
87585002,767178007,Drug
87645001,53041004,Food
87708000,87708000,Drug
87744005,767178007,Drug
87831009,373253007,Drug Class
87930006,23295004,Drug Ingredient
87957008,86922003,Drug Class
87958003,767270007,Drug Class
88007000,767403008,Chemical
88287006,767407009,Drug Ingredient
88468003,31539008,Drug Ingredient
88485001,373477003,Drug Class
88546006,15331006,Drug
88585004,767407009,Drug Ingredient
88730001,23295004,Drug Ingredient
88736007,304275008,Drug Class
88757004,372788003,Drug Class
88863000,53041004,Food
88954003,767270007,Drug Class
88970001,21847005,Drug
89055006,764146007,Drug Class
89128004,767407009,Drug Ingredient
89184004,372798009,Drug Class
89309003,767407009,Drug Ingredient
89326009,767407009,Drug Ingredient
89595000,426722004,Drug Class
89678001,764147003,Drug Class
89750009,86922003,Drug Class
89775008,767621000,Drug Class
89811004,89811004,Food
89851001,404642006,Drug Class
89867007,259296007,Drug
89889006,418497006,Drug Class
90058002,767108006,Drug Class
90086005,53041004,Food
90095002,21847005,Drug
90118002,373227004,Drug Class
90136002,53041004,Food
90170001,53041004,Food
90344009,404642006,Drug Class
90404003,23295004,Drug Ingredient
90495007,21847005,Drug
90567005,767270007,Drug Class
90618003,90618003,Drug Class
90671003,767407009,Drug Ingredient
90677004,255620007,Food
90733003,426722004,Drug Class
90745007,385420005,Drug
90875009,372540003,Drug Class
91007007,767403008,Chemical
91013003,404642006,Drug Class
91026004,767407009,Drug Ingredient
91166002,18220004,Drug Class
91266006,767407009,Drug Ingredient
91314000,360201004,Drug Class
91384006,373253007,Drug Class
91403002,123682001,Drug Class
91455001,263894008,Drug Class
91521001,304275008,Drug Class
91577004,23295004,Drug Ingredient
91594002,373288007,Drug Class
91606004,255620007,Food
91665002,767108006,Drug Class
95975008,767407009,Drug Ingredient
95976009,767108006,Drug Class
95977000,767270007,Drug Class
95979002,53041004,Food
95987001,767407009,Drug Ingredient
95993009,373307003,Drug Ingredient
95996001,418497006,Drug Class
96007008,96007008,Drug Ingredient
96008003,96008003,Drug Ingredient
96012009,428787002,Drug Class
96013004,428787002,Drug Class
96021005,428787002,Drug Class
96022003,428787002,Drug Class
96024002,420946006,Drug Class
96026000,763805006,Drug Class
96027009,763805006,Drug Class
96028004,763805006,Drug Class
96030002,763805006,Drug Class
96031003,763805006,Drug Class
96032005,428787002,Drug Class
96033000,428787002,Drug Class
96035007,428787002,Drug Class
96036008,428787002,Drug Class
96039001,767407009,Drug Ingredient
96040004,767407009,Drug Ingredient
96041000,767407009,Drug Ingredient
96042007,764147003,Drug Class
96043002,764147003,Drug Class
96045009,764147003,Drug Class
96046005,764147003,Drug Class
96050003,764147003,Drug Class
96056009,764147003,Drug Class
96058005,767407009,Drug Ingredient
96059002,764147003,Drug Class
96061006,764147003,Drug Class
96066001,764146007,Drug Class
96068000,764146007,Drug Class
96070009,764146007,Drug Class
96071008,764146007,Drug Class
96079005,372722000,Drug Class
96080008,372722000,Drug Class
96082000,372722000,Drug Class
96083005,372722000,Drug Class
96085003,372722000,Drug Class
96092008,372722000,Drug Class
96094009,372788003,Drug Class
96095005,372788003,Drug Class
96096006,372788003,Drug Class
96102004,35098001,Drug Class
96104003,35098001,Drug Class
96117000,767407009,Drug Ingredient
96118005,767407009,Drug Ingredient
96123005,767407009,Drug Ingredient
96124004,767407009,Drug Ingredient
96127006,767407009,Drug Ingredient
96131000,767407009,Drug Ingredient
96136005,766936008,Drug Class
96137001,763805006,Drug Class
96143004,767407009,Drug Ingredient
96156006,123682001,Drug Class
96157002,123682001,Drug Class
96163006,767407009,Drug Ingredient
96166003,360201004,Drug Class
96172003,372665008,Drug Class
96173008,372665008,Drug Class
96174002,372665008,Drug Class
96175001,372665008,Drug Class
96176000,372665008,Drug Class
96179007,404642006,Drug Class
96180005,373700004,Drug Class
96181009,404642006,Drug Class
96182002,404642006,Drug Class
96184001,373700004,Drug Class
96186004,404642006,Drug Class
96187008,404642006,Drug Class
96188003,404642006,Drug Class
96189006,404642006,Drug Class
96190002,404642006,Drug Class
96197004,372798009,Drug Class
96201004,373225007,Drug Class
96202006,373253007,Drug Class
96204007,373253007,Drug Class
96205008,373253007,Drug Class
96206009,373225007,Drug Class
96207000,373253007,Drug Class
96208005,373253007,Drug Class
96211006,373225007,Drug Class
96212004,373225007,Drug Class
96214003,373225007,Drug Class
96215002,108405004,Drug Class
96216001,35098001,Drug Class
96218000,767621000,Drug Class
96222005,421921003,Drug Class
96224006,421921003,Drug Class
96225007,421921003,Drug Class
96227004,372664007,Drug Class
96228009,373288007,Drug Class
96230006,372622007,Drug Class
96232003,372664007,Drug Class
96235001,372664007,Drug Class
96254001,372622007,Drug Class
96258003,96258003,Drug Ingredient
96259006,53041004,Food
96265006,373288007,Drug Class
96266007,300961004,Drug Class
96267003,373477003,Drug Class
96269000,300961004,Drug Class
96271000,373477003,Drug Class
96272007,373477003,Drug Class
96286006,372907000,Drug Class
96287002,372907000,Drug Class
96288007,372907000,Drug Class
96290008,372907000,Drug Class
96291007,372603003,Drug Class
96294004,373254001,Drug Class
96306007,372912004,Drug Class
96331008,304275008,Drug Class
96332001,304275008,Drug Class
96333006,304275008,Drug Class
96334000,304275008,Drug Class
96335004,304275008,Drug Class
96336003,304275008,Drug Class
96337007,304275008,Drug Class
96340007,1052201004,Drug Class
96349008,1052201004,Drug Class
96350008,1052201004,Drug Class
96351007,26351002,Drug Class
96353005,26351002,Drug Class
96364008,226916002,Food
96372005,406777002,Drug Class
96374006,773603001,Drug Class
96375007,406777002,Drug Class
96383001,771452004,Drug Class
102259006,102259006,Drug Ingredient
102260001,762952008,Drug Ingredient
102261002,102261002,Drug Ingredient
102262009,102262009,Food
102263004,102263004,Food
102264005,255620007,Food
102270004,255620007,Food
102271000,255620007,Food
102658006,103069003,Drug
102697003,10827009,Drug Ingredient
102698008,10827009,Drug Ingredient
102699000,10827009,Drug Ingredient
102744001,35098001,Drug Class
102775005,387031005,Drug Ingredient
102776006,387031005,Drug Ingredient
102777002,387031005,Drug Ingredient
102778007,387031005,Drug Ingredient
102779004,387031005,Drug Ingredient
102780001,387031005,Drug Ingredient
102781002,387031005,Drug Ingredient
103032001,304275008,Drug Class
103033006,304275008,Drug Class
103034000,304275008,Drug Class
103035004,304275008,Drug Class
103036003,304275008,Drug Class
103038002,304275008,Drug Class
103039005,304275008,Drug Class
103040007,304275008,Drug Class
103041006,304275008,Drug Class
103044003,304275008,Drug Class
103045002,304275008,Drug Class
103046001,304275008,Drug Class
103055003,304275008,Drug Class
103056002,304275008,Drug Class
103067001,87708000,Drug
103069003,103069003,Drug
103070002,103069003,Drug
103072005,103069003,Drug
103074006,87708000,Drug
103237002,113361004,Drug
103249001,25525005,Drug Class
108375002,404642006,Drug Class
108376001,373288007,Drug Class
108377005,404642006,Drug Class
108378000,404642006,Drug Class
108391004,372664007,Drug Class
108405004,108405004,Drug Class
108409005,108405004,Drug Class
108412008,108405004,Drug Class
108434005,767560006,Drug Class
108436007,373225007,Drug Class
108469007,32824001,Drug Class
108481006,771452004,Drug Class
108482004,407313002,Drug Class
108489008,767621000,Drug Class
108495009,771384007,Drug Class
108505002,404642006,Drug Class
108513001,108513001,Drug Ingredient
108518005,372665008,Drug Class
108521007,372665008,Drug Class
108527006,406769001,Drug Class
108540001,372622007,Drug Class
108554009,372622007,Drug Class
108560009,767407009,Drug Ingredient
